Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
nightTest/nightSequence2--01558.jpg;warning;773;338;787;354;nightTest/nightSequence2/testSequence2.mp4;1558;nightTest/nightSequence2/testSequence2.mp4;1558
nightTest/nightSequence2--01558.jpg;stop;692;354;696;358;nightTest/nightSequence2/testSequence2.mp4;1558;nightTest/nightSequence2/testSequence2.mp4;1558
nightTest/nightSequence2--01558.jpg;stop;721;374;725;378;nightTest/nightSequence2/testSequence2.mp4;1558;nightTest/nightSequence2/testSequence2.mp4;1558
nightTest/nightSequence2--01559.jpg;go;692;377;696;383;nightTest/nightSequence2/testSequence2.mp4;1559;nightTest/nightSequence2/testSequence2.mp4;1559
nightTest/nightSequence2--01559.jpg;warning;423;342;436;354;nightTest/nightSequence2/testSequence2.mp4;1559;nightTest/nightSequence2/testSequence2.mp4;1559
nightTest/nightSequence2--01559.jpg;warning;668;293;684;311;nightTest/nightSequence2/testSequence2.mp4;1559;nightTest/nightSequence2/testSequence2.mp4;1559
nightTest/nightSequence2--01559.jpg;warning;775;337;789;354;nightTest/nightSequence2/testSequence2.mp4;1559;nightTest/nightSequence2/testSequence2.mp4;1559
nightTest/nightSequence2--01559.jpg;stop;693;352;697;358;nightTest/nightSequence2/testSequence2.mp4;1559;nightTest/nightSequence2/testSequence2.mp4;1559
nightTest/nightSequence2--01559.jpg;stop;722;374;726;378;nightTest/nightSequence2/testSequence2.mp4;1559;nightTest/nightSequence2/testSequence2.mp4;1559
nightTest/nightSequence2--01560.jpg;go;692;378;697;384;nightTest/nightSequence2/testSequence2.mp4;1560;nightTest/nightSequence2/testSequence2.mp4;1560
nightTest/nightSequence2--01560.jpg;warning;423;342;433;354;nightTest/nightSequence2/testSequence2.mp4;1560;nightTest/nightSequence2/testSequence2.mp4;1560
nightTest/nightSequence2--01560.jpg;warning;669;293;684;311;nightTest/nightSequence2/testSequence2.mp4;1560;nightTest/nightSequence2/testSequence2.mp4;1560
nightTest/nightSequence2--01560.jpg;warning;776;337;790;354;nightTest/nightSequence2/testSequence2.mp4;1560;nightTest/nightSequence2/testSequence2.mp4;1560
nightTest/nightSequence2--01560.jpg;stop;694;352;699;359;nightTest/nightSequence2/testSequence2.mp4;1560;nightTest/nightSequence2/testSequence2.mp4;1560
nightTest/nightSequence2--01560.jpg;stop;723;374;727;378;nightTest/nightSequence2/testSequence2.mp4;1560;nightTest/nightSequence2/testSequence2.mp4;1560
nightTest/nightSequence2--01561.jpg;go;693;377;699;383;nightTest/nightSequence2/testSequence2.mp4;1561;nightTest/nightSequence2/testSequence2.mp4;1561
nightTest/nightSequence2--01561.jpg;warning;422;341;433;354;nightTest/nightSequence2/testSequence2.mp4;1561;nightTest/nightSequence2/testSequence2.mp4;1561
nightTest/nightSequence2--01561.jpg;warning;670;292;685;310;nightTest/nightSequence2/testSequence2.mp4;1561;nightTest/nightSequence2/testSequence2.mp4;1561
nightTest/nightSequence2--01561.jpg;warning;778;336;792;354;nightTest/nightSequence2/testSequence2.mp4;1561;nightTest/nightSequence2/testSequence2.mp4;1561
nightTest/nightSequence2--01561.jpg;stop;695;353;699;358;nightTest/nightSequence2/testSequence2.mp4;1561;nightTest/nightSequence2/testSequence2.mp4;1561
nightTest/nightSequence2--01561.jpg;stop;724;374;728;378;nightTest/nightSequence2/testSequence2.mp4;1561;nightTest/nightSequence2/testSequence2.mp4;1561
nightTest/nightSequence2--01562.jpg;warning;421;341;433;354;nightTest/nightSequence2/testSequence2.mp4;1562;nightTest/nightSequence2/testSequence2.mp4;1562
nightTest/nightSequence2--01562.jpg;warning;671;292;686;309;nightTest/nightSequence2/testSequence2.mp4;1562;nightTest/nightSequence2/testSequence2.mp4;1562
nightTest/nightSequence2--01562.jpg;warning;779;336;794;353;nightTest/nightSequence2/testSequence2.mp4;1562;nightTest/nightSequence2/testSequence2.mp4;1562
nightTest/nightSequence2--01562.jpg;stop;696;354;700;358;nightTest/nightSequence2/testSequence2.mp4;1562;nightTest/nightSequence2/testSequence2.mp4;1562
nightTest/nightSequence2--01562.jpg;stop;725;374;729;378;nightTest/nightSequence2/testSequence2.mp4;1562;nightTest/nightSequence2/testSequence2.mp4;1562
nightTest/nightSequence2--01563.jpg;warning;420;342;433;354;nightTest/nightSequence2/testSequence2.mp4;1563;nightTest/nightSequence2/testSequence2.mp4;1563
nightTest/nightSequence2--01563.jpg;warning;671;292;687;310;nightTest/nightSequence2/testSequence2.mp4;1563;nightTest/nightSequence2/testSequence2.mp4;1563
nightTest/nightSequence2--01563.jpg;warning;781;337;795;354;nightTest/nightSequence2/testSequence2.mp4;1563;nightTest/nightSequence2/testSequence2.mp4;1563
nightTest/nightSequence2--01563.jpg;stop;697;354;701;358;nightTest/nightSequence2/testSequence2.mp4;1563;nightTest/nightSequence2/testSequence2.mp4;1563
nightTest/nightSequence2--01563.jpg;stop;726;374;730;380;nightTest/nightSequence2/testSequence2.mp4;1563;nightTest/nightSequence2/testSequence2.mp4;1563
nightTest/nightSequence2--01564.jpg;warning;419;343;431;356;nightTest/nightSequence2/testSequence2.mp4;1564;nightTest/nightSequence2/testSequence2.mp4;1564
nightTest/nightSequence2--01564.jpg;warning;671;292;687;311;nightTest/nightSequence2/testSequence2.mp4;1564;nightTest/nightSequence2/testSequence2.mp4;1564
nightTest/nightSequence2--01564.jpg;warning;782;338;797;354;nightTest/nightSequence2/testSequence2.mp4;1564;nightTest/nightSequence2/testSequence2.mp4;1564
nightTest/nightSequence2--01564.jpg;stop;698;356;702;360;nightTest/nightSequence2/testSequence2.mp4;1564;nightTest/nightSequence2/testSequence2.mp4;1564
nightTest/nightSequence2--01564.jpg;stop;727;376;731;380;nightTest/nightSequence2/testSequence2.mp4;1564;nightTest/nightSequence2/testSequence2.mp4;1564
nightTest/nightSequence2--01565.jpg;warning;419;344;431;356;nightTest/nightSequence2/testSequence2.mp4;1565;nightTest/nightSequence2/testSequence2.mp4;1565
nightTest/nightSequence2--01565.jpg;warning;673;293;689;312;nightTest/nightSequence2/testSequence2.mp4;1565;nightTest/nightSequence2/testSequence2.mp4;1565
nightTest/nightSequence2--01565.jpg;warning;784;339;798;356;nightTest/nightSequence2/testSequence2.mp4;1565;nightTest/nightSequence2/testSequence2.mp4;1565
nightTest/nightSequence2--01565.jpg;stop;699;356;703;360;nightTest/nightSequence2/testSequence2.mp4;1565;nightTest/nightSequence2/testSequence2.mp4;1565
nightTest/nightSequence2--01565.jpg;stop;728;377;732;382;nightTest/nightSequence2/testSequence2.mp4;1565;nightTest/nightSequence2/testSequence2.mp4;1565
nightTest/nightSequence2--01566.jpg;warning;415;341;429;354;nightTest/nightSequence2/testSequence2.mp4;1566;nightTest/nightSequence2/testSequence2.mp4;1566
nightTest/nightSequence2--01566.jpg;warning;674;292;690;311;nightTest/nightSequence2/testSequence2.mp4;1566;nightTest/nightSequence2/testSequence2.mp4;1566
nightTest/nightSequence2--01566.jpg;warning;786;338;800;356;nightTest/nightSequence2/testSequence2.mp4;1566;nightTest/nightSequence2/testSequence2.mp4;1566
nightTest/nightSequence2--01566.jpg;stop;701;356;704;360;nightTest/nightSequence2/testSequence2.mp4;1566;nightTest/nightSequence2/testSequence2.mp4;1566
nightTest/nightSequence2--01566.jpg;stop;730;376;734;381;nightTest/nightSequence2/testSequence2.mp4;1566;nightTest/nightSequence2/testSequence2.mp4;1566
nightTest/nightSequence2--01567.jpg;warning;417;342;429;354;nightTest/nightSequence2/testSequence2.mp4;1567;nightTest/nightSequence2/testSequence2.mp4;1567
nightTest/nightSequence2--01567.jpg;warning;675;290;690;308;nightTest/nightSequence2/testSequence2.mp4;1567;nightTest/nightSequence2/testSequence2.mp4;1567
nightTest/nightSequence2--01567.jpg;warning;787;336;802;353;nightTest/nightSequence2/testSequence2.mp4;1567;nightTest/nightSequence2/testSequence2.mp4;1567
nightTest/nightSequence2--01567.jpg;stop;701;354;705;358;nightTest/nightSequence2/testSequence2.mp4;1567;nightTest/nightSequence2/testSequence2.mp4;1567
nightTest/nightSequence2--01567.jpg;stop;730;375;734;379;nightTest/nightSequence2/testSequence2.mp4;1567;nightTest/nightSequence2/testSequence2.mp4;1567
nightTest/nightSequence2--01568.jpg;warning;416;340;429;354;nightTest/nightSequence2/testSequence2.mp4;1568;nightTest/nightSequence2/testSequence2.mp4;1568
nightTest/nightSequence2--01568.jpg;warning;675;288;691;307;nightTest/nightSequence2/testSequence2.mp4;1568;nightTest/nightSequence2/testSequence2.mp4;1568
nightTest/nightSequence2--01568.jpg;warning;789;334;804;352;nightTest/nightSequence2/testSequence2.mp4;1568;nightTest/nightSequence2/testSequence2.mp4;1568
nightTest/nightSequence2--01568.jpg;stop;702;353;706;358;nightTest/nightSequence2/testSequence2.mp4;1568;nightTest/nightSequence2/testSequence2.mp4;1568
nightTest/nightSequence2--01568.jpg;stop;732;374;736;378;nightTest/nightSequence2/testSequence2.mp4;1568;nightTest/nightSequence2/testSequence2.mp4;1568
nightTest/nightSequence2--01569.jpg;warning;415;340;427;352;nightTest/nightSequence2/testSequence2.mp4;1569;nightTest/nightSequence2/testSequence2.mp4;1569
nightTest/nightSequence2--01569.jpg;warning;677;288;692;306;nightTest/nightSequence2/testSequence2.mp4;1569;nightTest/nightSequence2/testSequence2.mp4;1569
nightTest/nightSequence2--01569.jpg;warning;790;335;805;352;nightTest/nightSequence2/testSequence2.mp4;1569;nightTest/nightSequence2/testSequence2.mp4;1569
nightTest/nightSequence2--01569.jpg;stop;702;352;708;358;nightTest/nightSequence2/testSequence2.mp4;1569;nightTest/nightSequence2/testSequence2.mp4;1569
nightTest/nightSequence2--01569.jpg;stop;732;374;736;378;nightTest/nightSequence2/testSequence2.mp4;1569;nightTest/nightSequence2/testSequence2.mp4;1569
nightTest/nightSequence2--01570.jpg;warning;413;341;427;354;nightTest/nightSequence2/testSequence2.mp4;1570;nightTest/nightSequence2/testSequence2.mp4;1570
nightTest/nightSequence2--01570.jpg;warning;677;289;693;307;nightTest/nightSequence2/testSequence2.mp4;1570;nightTest/nightSequence2/testSequence2.mp4;1570
nightTest/nightSequence2--01570.jpg;warning;792;336;807;354;nightTest/nightSequence2/testSequence2.mp4;1570;nightTest/nightSequence2/testSequence2.mp4;1570
nightTest/nightSequence2--01570.jpg;stop;704;354;708;359;nightTest/nightSequence2/testSequence2.mp4;1570;nightTest/nightSequence2/testSequence2.mp4;1570
nightTest/nightSequence2--01570.jpg;stop;734;375;738;380;nightTest/nightSequence2/testSequence2.mp4;1570;nightTest/nightSequence2/testSequence2.mp4;1570
nightTest/nightSequence2--01571.jpg;warning;413;344;425;356;nightTest/nightSequence2/testSequence2.mp4;1571;nightTest/nightSequence2/testSequence2.mp4;1571
nightTest/nightSequence2--01571.jpg;warning;679;291;694;309;nightTest/nightSequence2/testSequence2.mp4;1571;nightTest/nightSequence2/testSequence2.mp4;1571
nightTest/nightSequence2--01571.jpg;warning;794;338;809;356;nightTest/nightSequence2/testSequence2.mp4;1571;nightTest/nightSequence2/testSequence2.mp4;1571
nightTest/nightSequence2--01571.jpg;stop;705;356;709;361;nightTest/nightSequence2/testSequence2.mp4;1571;nightTest/nightSequence2/testSequence2.mp4;1571
nightTest/nightSequence2--01571.jpg;stop;735;376;739;380;nightTest/nightSequence2/testSequence2.mp4;1571;nightTest/nightSequence2/testSequence2.mp4;1571
nightTest/nightSequence2--01572.jpg;warning;411;342;425;356;nightTest/nightSequence2/testSequence2.mp4;1572;nightTest/nightSequence2/testSequence2.mp4;1572
nightTest/nightSequence2--01572.jpg;warning;679;290;695;308;nightTest/nightSequence2/testSequence2.mp4;1572;nightTest/nightSequence2/testSequence2.mp4;1572
nightTest/nightSequence2--01572.jpg;warning;795;338;810;354;nightTest/nightSequence2/testSequence2.mp4;1572;nightTest/nightSequence2/testSequence2.mp4;1572
nightTest/nightSequence2--01572.jpg;stop;706;356;710;361;nightTest/nightSequence2/testSequence2.mp4;1572;nightTest/nightSequence2/testSequence2.mp4;1572
nightTest/nightSequence2--01572.jpg;stop;736;376;740;382;nightTest/nightSequence2/testSequence2.mp4;1572;nightTest/nightSequence2/testSequence2.mp4;1572
nightTest/nightSequence2--01573.jpg;warning;411;342;423;354;nightTest/nightSequence2/testSequence2.mp4;1573;nightTest/nightSequence2/testSequence2.mp4;1573
nightTest/nightSequence2--01573.jpg;warning;680;288;697;308;nightTest/nightSequence2/testSequence2.mp4;1573;nightTest/nightSequence2/testSequence2.mp4;1573
nightTest/nightSequence2--01573.jpg;warning;799;336;812;354;nightTest/nightSequence2/testSequence2.mp4;1573;nightTest/nightSequence2/testSequence2.mp4;1573
nightTest/nightSequence2--01573.jpg;stop;706;356;710;360;nightTest/nightSequence2/testSequence2.mp4;1573;nightTest/nightSequence2/testSequence2.mp4;1573
nightTest/nightSequence2--01573.jpg;stop;736;376;741;380;nightTest/nightSequence2/testSequence2.mp4;1573;nightTest/nightSequence2/testSequence2.mp4;1573
nightTest/nightSequence2--01574.jpg;warning;409;340;423;354;nightTest/nightSequence2/testSequence2.mp4;1574;nightTest/nightSequence2/testSequence2.mp4;1574
nightTest/nightSequence2--01574.jpg;warning;681;288;697;306;nightTest/nightSequence2/testSequence2.mp4;1574;nightTest/nightSequence2/testSequence2.mp4;1574
nightTest/nightSequence2--01574.jpg;warning;801;336;815;354;nightTest/nightSequence2/testSequence2.mp4;1574;nightTest/nightSequence2/testSequence2.mp4;1574
nightTest/nightSequence2--01574.jpg;stop;707;354;712;360;nightTest/nightSequence2/testSequence2.mp4;1574;nightTest/nightSequence2/testSequence2.mp4;1574
nightTest/nightSequence2--01574.jpg;stop;738;376;742;380;nightTest/nightSequence2/testSequence2.mp4;1574;nightTest/nightSequence2/testSequence2.mp4;1574
nightTest/nightSequence2--01575.jpg;warning;409;342;421;355;nightTest/nightSequence2/testSequence2.mp4;1575;nightTest/nightSequence2/testSequence2.mp4;1575
nightTest/nightSequence2--01575.jpg;warning;681;287;697;306;nightTest/nightSequence2/testSequence2.mp4;1575;nightTest/nightSequence2/testSequence2.mp4;1575
nightTest/nightSequence2--01575.jpg;warning;800;336;816;354;nightTest/nightSequence2/testSequence2.mp4;1575;nightTest/nightSequence2/testSequence2.mp4;1575
nightTest/nightSequence2--01575.jpg;stop;708;354;713;360;nightTest/nightSequence2/testSequence2.mp4;1575;nightTest/nightSequence2/testSequence2.mp4;1575
nightTest/nightSequence2--01575.jpg;stop;738;376;742;382;nightTest/nightSequence2/testSequence2.mp4;1575;nightTest/nightSequence2/testSequence2.mp4;1575
nightTest/nightSequence2--01576.jpg;warning;407;341;421;355;nightTest/nightSequence2/testSequence2.mp4;1576;nightTest/nightSequence2/testSequence2.mp4;1576
nightTest/nightSequence2--01576.jpg;warning;683;287;698;305;nightTest/nightSequence2/testSequence2.mp4;1576;nightTest/nightSequence2/testSequence2.mp4;1576
nightTest/nightSequence2--01576.jpg;warning;803;336;817;354;nightTest/nightSequence2/testSequence2.mp4;1576;nightTest/nightSequence2/testSequence2.mp4;1576
nightTest/nightSequence2--01576.jpg;stop;709;355;714;360;nightTest/nightSequence2/testSequence2.mp4;1576;nightTest/nightSequence2/testSequence2.mp4;1576
nightTest/nightSequence2--01576.jpg;stop;740;376;744;381;nightTest/nightSequence2/testSequence2.mp4;1576;nightTest/nightSequence2/testSequence2.mp4;1576
nightTest/nightSequence2--01577.jpg;warning;406;341;419;355;nightTest/nightSequence2/testSequence2.mp4;1577;nightTest/nightSequence2/testSequence2.mp4;1577
nightTest/nightSequence2--01577.jpg;warning;683;286;700;306;nightTest/nightSequence2/testSequence2.mp4;1577;nightTest/nightSequence2/testSequence2.mp4;1577
nightTest/nightSequence2--01577.jpg;warning;805;336;819;354;nightTest/nightSequence2/testSequence2.mp4;1577;nightTest/nightSequence2/testSequence2.mp4;1577
nightTest/nightSequence2--01577.jpg;stop;711;356;714;360;nightTest/nightSequence2/testSequence2.mp4;1577;nightTest/nightSequence2/testSequence2.mp4;1577
nightTest/nightSequence2--01577.jpg;stop;740;376;744;380;nightTest/nightSequence2/testSequence2.mp4;1577;nightTest/nightSequence2/testSequence2.mp4;1577
nightTest/nightSequence2--01578.jpg;warning;405;342;418;355;nightTest/nightSequence2/testSequence2.mp4;1578;nightTest/nightSequence2/testSequence2.mp4;1578
nightTest/nightSequence2--01578.jpg;warning;684;287;701;306;nightTest/nightSequence2/testSequence2.mp4;1578;nightTest/nightSequence2/testSequence2.mp4;1578
nightTest/nightSequence2--01578.jpg;warning;805;337;821;355;nightTest/nightSequence2/testSequence2.mp4;1578;nightTest/nightSequence2/testSequence2.mp4;1578
nightTest/nightSequence2--01578.jpg;stop;711;357;715;362;nightTest/nightSequence2/testSequence2.mp4;1578;nightTest/nightSequence2/testSequence2.mp4;1578
nightTest/nightSequence2--01578.jpg;stop;741;378;746;384;nightTest/nightSequence2/testSequence2.mp4;1578;nightTest/nightSequence2/testSequence2.mp4;1578
nightTest/nightSequence2--01579.jpg;warning;403;341;417;355;nightTest/nightSequence2/testSequence2.mp4;1579;nightTest/nightSequence2/testSequence2.mp4;1579
nightTest/nightSequence2--01579.jpg;warning;685;286;701;305;nightTest/nightSequence2/testSequence2.mp4;1579;nightTest/nightSequence2/testSequence2.mp4;1579
nightTest/nightSequence2--01579.jpg;warning;807;336;822;352;nightTest/nightSequence2/testSequence2.mp4;1579;nightTest/nightSequence2/testSequence2.mp4;1579
nightTest/nightSequence2--01579.jpg;stop;711;356;716;360;nightTest/nightSequence2/testSequence2.mp4;1579;nightTest/nightSequence2/testSequence2.mp4;1579
nightTest/nightSequence2--01579.jpg;stop;742;378;746;382;nightTest/nightSequence2/testSequence2.mp4;1579;nightTest/nightSequence2/testSequence2.mp4;1579
nightTest/nightSequence2--01580.jpg;warning;402;341;416;356;nightTest/nightSequence2/testSequence2.mp4;1580;nightTest/nightSequence2/testSequence2.mp4;1580
nightTest/nightSequence2--01580.jpg;warning;685;286;702;305;nightTest/nightSequence2/testSequence2.mp4;1580;nightTest/nightSequence2/testSequence2.mp4;1580
nightTest/nightSequence2--01580.jpg;warning;808;336;824;354;nightTest/nightSequence2/testSequence2.mp4;1580;nightTest/nightSequence2/testSequence2.mp4;1580
nightTest/nightSequence2--01580.jpg;stop;712;357;716;362;nightTest/nightSequence2/testSequence2.mp4;1580;nightTest/nightSequence2/testSequence2.mp4;1580
nightTest/nightSequence2--01580.jpg;stop;743;378;747;382;nightTest/nightSequence2/testSequence2.mp4;1580;nightTest/nightSequence2/testSequence2.mp4;1580
nightTest/nightSequence2--01581.jpg;warning;400;341;415;354;nightTest/nightSequence2/testSequence2.mp4;1581;nightTest/nightSequence2/testSequence2.mp4;1581
nightTest/nightSequence2--01581.jpg;warning;685;286;701;304;nightTest/nightSequence2/testSequence2.mp4;1581;nightTest/nightSequence2/testSequence2.mp4;1581
nightTest/nightSequence2--01581.jpg;warning;811;336;825;354;nightTest/nightSequence2/testSequence2.mp4;1581;nightTest/nightSequence2/testSequence2.mp4;1581
nightTest/nightSequence2--01581.jpg;stop;712;356;716;361;nightTest/nightSequence2/testSequence2.mp4;1581;nightTest/nightSequence2/testSequence2.mp4;1581
nightTest/nightSequence2--01581.jpg;stop;743;378;747;382;nightTest/nightSequence2/testSequence2.mp4;1581;nightTest/nightSequence2/testSequence2.mp4;1581
nightTest/nightSequence2--01582.jpg;warning;404;342;411;350;nightTest/nightSequence2/testSequence2.mp4;1582;nightTest/nightSequence2/testSequence2.mp4;1582
nightTest/nightSequence2--01582.jpg;warning;689;286;700;298;nightTest/nightSequence2/testSequence2.mp4;1582;nightTest/nightSequence2/testSequence2.mp4;1582
nightTest/nightSequence2--01582.jpg;warning;813;338;822;349;nightTest/nightSequence2/testSequence2.mp4;1582;nightTest/nightSequence2/testSequence2.mp4;1582
nightTest/nightSequence2--01582.jpg;stop;712;354;717;360;nightTest/nightSequence2/testSequence2.mp4;1582;nightTest/nightSequence2/testSequence2.mp4;1582
nightTest/nightSequence2--01582.jpg;stop;744;376;748;381;nightTest/nightSequence2/testSequence2.mp4;1582;nightTest/nightSequence2/testSequence2.mp4;1582
nightTest/nightSequence2--01583.jpg;stop;712;354;716;358;nightTest/nightSequence2/testSequence2.mp4;1583;nightTest/nightSequence2/testSequence2.mp4;1583
nightTest/nightSequence2--01583.jpg;stop;743;374;748;380;nightTest/nightSequence2/testSequence2.mp4;1583;nightTest/nightSequence2/testSequence2.mp4;1583
nightTest/nightSequence2--01584.jpg;stop;712;352;716;357;nightTest/nightSequence2/testSequence2.mp4;1584;nightTest/nightSequence2/testSequence2.mp4;1584
nightTest/nightSequence2--01584.jpg;stop;743;374;748;379;nightTest/nightSequence2/testSequence2.mp4;1584;nightTest/nightSequence2/testSequence2.mp4;1584
nightTest/nightSequence2--01584.jpg;stop;400;332;406;340;nightTest/nightSequence2/testSequence2.mp4;1584;nightTest/nightSequence2/testSequence2.mp4;1584
nightTest/nightSequence2--01584.jpg;stop;690;277;698;287;nightTest/nightSequence2/testSequence2.mp4;1584;nightTest/nightSequence2/testSequence2.mp4;1584
nightTest/nightSequence2--01584.jpg;stop;815;329;824;336;nightTest/nightSequence2/testSequence2.mp4;1584;nightTest/nightSequence2/testSequence2.mp4;1584
nightTest/nightSequence2--01585.jpg;stop;711;350;715;354;nightTest/nightSequence2/testSequence2.mp4;1585;nightTest/nightSequence2/testSequence2.mp4;1585
nightTest/nightSequence2--01585.jpg;stop;742;372;746;376;nightTest/nightSequence2/testSequence2.mp4;1585;nightTest/nightSequence2/testSequence2.mp4;1585
nightTest/nightSequence2--01585.jpg;stop;394;327;404;339;nightTest/nightSequence2/testSequence2.mp4;1585;nightTest/nightSequence2/testSequence2.mp4;1585
nightTest/nightSequence2--01585.jpg;stop;686;270;699;288;nightTest/nightSequence2/testSequence2.mp4;1585;nightTest/nightSequence2/testSequence2.mp4;1585
nightTest/nightSequence2--01585.jpg;stop;813;323;827;342;nightTest/nightSequence2/testSequence2.mp4;1585;nightTest/nightSequence2/testSequence2.mp4;1585
nightTest/nightSequence2--01586.jpg;stop;711;350;715;356;nightTest/nightSequence2/testSequence2.mp4;1586;nightTest/nightSequence2/testSequence2.mp4;1586
nightTest/nightSequence2--01586.jpg;stop;742;372;746;378;nightTest/nightSequence2/testSequence2.mp4;1586;nightTest/nightSequence2/testSequence2.mp4;1586
nightTest/nightSequence2--01586.jpg;stop;390;327;400;339;nightTest/nightSequence2/testSequence2.mp4;1586;nightTest/nightSequence2/testSequence2.mp4;1586
nightTest/nightSequence2--01586.jpg;stop;685;270;699;290;nightTest/nightSequence2/testSequence2.mp4;1586;nightTest/nightSequence2/testSequence2.mp4;1586
nightTest/nightSequence2--01586.jpg;stop;814;326;824;338;nightTest/nightSequence2/testSequence2.mp4;1586;nightTest/nightSequence2/testSequence2.mp4;1586
nightTest/nightSequence2--01587.jpg;stop;710;352;714;357;nightTest/nightSequence2/testSequence2.mp4;1587;nightTest/nightSequence2/testSequence2.mp4;1587
nightTest/nightSequence2--01587.jpg;stop;741;374;746;379;nightTest/nightSequence2/testSequence2.mp4;1587;nightTest/nightSequence2/testSequence2.mp4;1587
nightTest/nightSequence2--01587.jpg;stop;388;328;398;340;nightTest/nightSequence2/testSequence2.mp4;1587;nightTest/nightSequence2/testSequence2.mp4;1587
nightTest/nightSequence2--01587.jpg;stop;685;272;698;286;nightTest/nightSequence2/testSequence2.mp4;1587;nightTest/nightSequence2/testSequence2.mp4;1587
nightTest/nightSequence2--01587.jpg;stop;814;327;825;338;nightTest/nightSequence2/testSequence2.mp4;1587;nightTest/nightSequence2/testSequence2.mp4;1587
nightTest/nightSequence2--01588.jpg;stop;709;352;713;356;nightTest/nightSequence2/testSequence2.mp4;1588;nightTest/nightSequence2/testSequence2.mp4;1588
nightTest/nightSequence2--01588.jpg;stop;740;374;744;380;nightTest/nightSequence2/testSequence2.mp4;1588;nightTest/nightSequence2/testSequence2.mp4;1588
nightTest/nightSequence2--01588.jpg;stop;384;328;394;341;nightTest/nightSequence2/testSequence2.mp4;1588;nightTest/nightSequence2/testSequence2.mp4;1588
nightTest/nightSequence2--01588.jpg;stop;684;272;697;286;nightTest/nightSequence2/testSequence2.mp4;1588;nightTest/nightSequence2/testSequence2.mp4;1588
nightTest/nightSequence2--01588.jpg;stop;814;326;826;340;nightTest/nightSequence2/testSequence2.mp4;1588;nightTest/nightSequence2/testSequence2.mp4;1588
nightTest/nightSequence2--01589.jpg;stop;708;352;712;356;nightTest/nightSequence2/testSequence2.mp4;1589;nightTest/nightSequence2/testSequence2.mp4;1589
nightTest/nightSequence2--01589.jpg;stop;739;374;743;378;nightTest/nightSequence2/testSequence2.mp4;1589;nightTest/nightSequence2/testSequence2.mp4;1589
nightTest/nightSequence2--01589.jpg;stop;380;328;392;340;nightTest/nightSequence2/testSequence2.mp4;1589;nightTest/nightSequence2/testSequence2.mp4;1589
nightTest/nightSequence2--01589.jpg;stop;682;270;696;284;nightTest/nightSequence2/testSequence2.mp4;1589;nightTest/nightSequence2/testSequence2.mp4;1589
nightTest/nightSequence2--01589.jpg;stop;813;325;825;340;nightTest/nightSequence2/testSequence2.mp4;1589;nightTest/nightSequence2/testSequence2.mp4;1589
nightTest/nightSequence2--01590.jpg;stop;707;350;712;356;nightTest/nightSequence2/testSequence2.mp4;1590;nightTest/nightSequence2/testSequence2.mp4;1590
nightTest/nightSequence2--01590.jpg;stop;738;372;743;378;nightTest/nightSequence2/testSequence2.mp4;1590;nightTest/nightSequence2/testSequence2.mp4;1590
nightTest/nightSequence2--01590.jpg;stop;378;328;388;340;nightTest/nightSequence2/testSequence2.mp4;1590;nightTest/nightSequence2/testSequence2.mp4;1590
nightTest/nightSequence2--01590.jpg;stop;681;268;695;284;nightTest/nightSequence2/testSequence2.mp4;1590;nightTest/nightSequence2/testSequence2.mp4;1590
nightTest/nightSequence2--01590.jpg;stop;813;323;825;338;nightTest/nightSequence2/testSequence2.mp4;1590;nightTest/nightSequence2/testSequence2.mp4;1590
nightTest/nightSequence2--01591.jpg;stop;706;348;710;352;nightTest/nightSequence2/testSequence2.mp4;1591;nightTest/nightSequence2/testSequence2.mp4;1591
nightTest/nightSequence2--01591.jpg;stop;738;370;742;374;nightTest/nightSequence2/testSequence2.mp4;1591;nightTest/nightSequence2/testSequence2.mp4;1591
nightTest/nightSequence2--01591.jpg;stop;374;324;386;337;nightTest/nightSequence2/testSequence2.mp4;1591;nightTest/nightSequence2/testSequence2.mp4;1591
nightTest/nightSequence2--01591.jpg;stop;680;264;693;278;nightTest/nightSequence2/testSequence2.mp4;1591;nightTest/nightSequence2/testSequence2.mp4;1591
nightTest/nightSequence2--01591.jpg;stop;813;319;826;334;nightTest/nightSequence2/testSequence2.mp4;1591;nightTest/nightSequence2/testSequence2.mp4;1591
nightTest/nightSequence2--01592.jpg;stop;705;346;710;352;nightTest/nightSequence2/testSequence2.mp4;1592;nightTest/nightSequence2/testSequence2.mp4;1592
nightTest/nightSequence2--01592.jpg;stop;737;368;742;374;nightTest/nightSequence2/testSequence2.mp4;1592;nightTest/nightSequence2/testSequence2.mp4;1592
nightTest/nightSequence2--01592.jpg;stop;370;322;382;335;nightTest/nightSequence2/testSequence2.mp4;1592;nightTest/nightSequence2/testSequence2.mp4;1592
nightTest/nightSequence2--01592.jpg;stop;679;262;693;278;nightTest/nightSequence2/testSequence2.mp4;1592;nightTest/nightSequence2/testSequence2.mp4;1592
nightTest/nightSequence2--01592.jpg;stop;813;318;825;332;nightTest/nightSequence2/testSequence2.mp4;1592;nightTest/nightSequence2/testSequence2.mp4;1592
nightTest/nightSequence2--01593.jpg;stop;704;348;708;352;nightTest/nightSequence2/testSequence2.mp4;1593;nightTest/nightSequence2/testSequence2.mp4;1593
